V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75,class
1.0,0.0,6.0,4,4.0,3.0,1.0,7,4.0,1.0,1,3.0,4,2,7,3,9,6,0.0,1,10.0,1.0,1,8,1.0,0,0,11.0,1,0,1,0
1.0,0.0,31.0,9,7.0,8.0,3.0,9,25.0,1.0,2,8.0,3,2,1,1,9,7,16.0,3,11.0,11.0,1,8,361.0,4,1,5.0,5,5,3,0
1.0,4.0,3.0,11,27.0,10.0,99.0,26,348.0,1.0,7,10.0,7,2,1,3,9,6,1.0,3,1.0,19.0,1,8,4.0,0,0,0.0,8,0,0,1
2.0,105.0,11.0,3,450.0,96.0,2.0,34,85.0,1.0,1,7.0,0,2,1,3,9,6,48.0,1,1.0,1.0,1,8,12.0,0,1,6.0,7,4,2,0
5.0,17.0,13.0,1,521.0,1.0,9.0,1,2.0,1.0,2,1.0,4,2,1,2,9,6,3.0,3,20.0,94.0,1,10,1.0,11,0,0.0,2,1,0,0
3.0,1.0,57.0,29,14.0,12.0,4.0,38,91.0,1.0,2,12.0,7,2,1,2,9,7,20.0,1,20.0,2.0,8,5,0.0,1,0,0.0,8,16,1,1
11.0,8.0,23.0,23,1.0,14.0,129.0,29,418.0,1.0,10,14.0,7,2,3,2,9,6,11.0,3,0.0,42.0,8,5,1.0,6,1,67.0,7,0,2,0
1.0,666.0,3.0,4,1041.0,4.0,6.0,10,34.0,1.0,5,4.0,9,2,1,0,9,6,8.0,2,30.0,65.0,6,8,7.0,1,0,0.0,8,0,34,0
8.0,1.0,3.0,2,205.0,2.0,22.0,23,197.0,1.0,4,2.0,7,2,1,3,9,5,9.0,2,13.0,3.0,1,8,14.0,1,1,25.0,7,2,3,0
1.0,23.0,10.0,10,610.0,16.0,29.0,23,245.0,0.0,16,10.0,3,2,1,3,9,7,19.0,0,16.0,13.0,1,3,4.0,0,0,2.0,4,4,0,0
12.0,52.0,21.0,12,4.0,12.0,12.0,5,12.0,1.0,1,12.0,7,2,4,3,9,8,0.0,3,1.0,59.0,8,3,1.0,1,1,1.0,6,8,1,1
0.0,1.0,4.0,3,1370.0,73.0,3.0,46,114.0,0.0,2,3.0,9,2,0,1,9,11,0.0,3,0.0,42.0,1,3,1.0,2,0,8.0,7,1,4,1
52.0,0.0,38.0,3,17.0,3.0,112.0,2,6.0,4.0,10,3.0,7,2,6,2,8,6,14.0,3,21.0,86.0,1,5,1.0,2,1,46.0,1,1,1,0
1.0,59.0,7.0,2,1016.0,27.0,1.0,7,8.0,1.0,1,2.0,7,2,7,3,9,6,1.0,1,8.0,88.0,1,5,1.0,3,1,21.0,2,0,13,0
0.0,199.0,4.0,3,2887.0,25.0,36.0,3,8.0,0.0,4,3.0,7,2,3,1,8,6,1.0,2,24.0,23.0,5,6,0.0,1,1,168.0,6,3,1,0
3.0,2753.0,1.0,1,332.0,5.0,25.0,2,12.0,1.0,5,1.0,3,2,1,3,9,7,3.0,0,2.0,39.0,1,5,5.0,2,1,2.0,6,0,10,1
1.0,8.0,2.0,1,1473.0,50.0,2.0,9,16.0,0.0,1,3.0,7,2,4,3,9,7,4.0,3,4.0,63.0,8,10,2.0,0,0,5.0,7,1,3,1
0.0,23.0,7.0,6,11376.0,661.0,2.0,23,287.0,0.0,2,7.0,3,2,0,3,9,2,10.0,2,3.0,98.0,1,8,6.0,7,0,0.0,6,15,2,1
3.0,-1.0,8.0,1,0.0,0.0,9.0,1,24.0,1.0,1,0.0,4,2,1,1,9,8,2.0,3,46.0,1.0,0,3,142.0,7,0,0.0,4,1,7,0
0.0,71.0,1.0,1,4471.0,10.0,14.0,1,69.0,0.0,3,1.0,4,2,1,1,8,7,2.0,2,6.0,0.0,1,3,0.0,1,1,11.0,7,1,4,1
0.0,4.0,3.0,3,3084.0,393.0,9.0,40,258.0,0.0,2,3.0,7,2,1,3,9,7,1.0,2,11.0,6.0,1,3,2.0,3,1,0.0,6,2,19,0
0.0,1.0,3.0,3,8144.0,176.0,5.0,23,385.0,0.0,4,3.0,7,2,4,3,9,8,1.0,0,0.0,55.0,5,5,18.0,0,2,14.0,6,22,1,1
19.0,17.0,60.0,5,2.0,2.0,485.0,5,41.0,1.0,23,2.0,7,2,6,2,9,6,11.0,3,0.0,131.0,4,10,0.0,2,1,19.0,6,6,7,0
4.0,27.0,2.0,7,470.0,22.0,22.0,47,234.0,1.0,5,22.0,4,2,1,0,9,8,3.0,2,3.0,15.0,0,8,32.0,2,0,63.0,6,17,7,0
0.0,0.0,24.0,5,122.0,60.0,13.0,11,85.0,0.0,2,9.0,3,2,1,0,9,7,0.0,2,23.0,85.0,0,8,0.0,2,0,0.0,8,1,0,0
0.0,-1.0,174.0,2,6857.0,41.0,4.0,4,44.0,0.0,3,2.0,9,2,1,1,9,1,20.0,3,43.0,31.0,1,5,23.0,1,2,4.0,8,29,1,0
0.0,142.0,2.0,2,1362.0,16.0,8.0,22,65.0,0.0,4,2.0,9,2,7,2,9,6,80.0,3,4.0,53.0,7,5,18.0,2,1,0.0,5,1,1,1
0.0,1.0,3.0,4,4576.0,242.0,2.0,19,84.0,0.0,1,4.0,3,0,7,2,9,6,37.0,1,7.0,13.0,1,5,23.0,2,1,1.0,6,1,2,1
7.0,274.0,2.0,1,27.0,2.0,7.0,1,1.0,1.0,1,1.0,3,2,1,2,8,6,3.0,1,38.0,0.0,1,8,25.0,1,1,6.0,6,32,0,1
11.0,269.0,49.0,16,0.0,0.0,115.0,26,562.0,2.0,34,0.0,5,2,3,1,9,6,21.0,3,3.0,522.0,1,8,5.0,1,0,9.0,6,2,2,1
48.0,0.0,55.0,25,315.0,40.0,48.0,33,34.0,1.0,1,25.0,9,2,1,1,9,1,1.0,3,40.0,61.0,1,8,2.0,2,0,6.0,1,3,1,1
5.0,19.0,20.0,14,95.0,17.0,5.0,29,29.0,2.0,2,14.0,9,2,1,0,9,6,2.0,0,1.0,42.0,5,5,104.0,1,1,1.0,6,5,1,1
9.0,1.0,5.0,4,1311.0,12.0,64.0,22,342.0,0.0,15,7.0,7,2,4,2,9,1,4.0,3,28.0,83.0,0,3,0.0,3,0,3.0,6,1,3,0
0.0,1.0,2.0,3,2960.0,28.0,4.0,3,32.0,0.0,1,3.0,7,2,0,2,9,6,7.0,0,29.0,1.0,8,10,1.0,2,0,1.0,6,10,0,1
0.0,-1.0,1.0,1,4505.0,204.0,28.0,17,618.0,0.0,8,1.0,3,2,4,3,9,8,30.0,0,0.0,853.0,4,5,55.0,1,0,4.0,8,1,1,0
1.0,26.0,26.0,41,267.0,55.0,6.0,28,447.0,1.0,2,55.0,0,2,6,0,9,4,0.0,2,8.0,6.0,1,5,62.0,0,0,0.0,1,7,2,1
4.0,5.0,14.0,19,0.0,0.0,42.0,18,378.0,1.0,9,0.0,7,2,3,0,9,6,5.0,3,48.0,3.0,8,0,1.0,2,1,36.0,6,4,0,0
2.0,-1.0,5.0,2,1464.0,46.0,8.0,37,215.0,0.0,3,2.0,4,2,1,1,9,7,0.0,3,3.0,27.0,1,3,4.0,2,0,10.0,7,1,0,1
6.0,1.0,5.0,18,40.0,12.0,69.0,12,747.0,2.0,11,12.0,7,2,3,2,9,6,0.0,3,9.0,390.0,1,5,1.0,2,1,171.0,7,10,0,0
1.0,44.0,10.0,9,1134.0,36.0,1.0,20,59.0,1.0,1,9.0,4,2,4,3,9,6,0.0,3,12.0,7.0,1,8,49.0,10,1,0.0,7,1,3,1
1.0,23.0,21.0,27,178.0,29.0,1.0,30,29.0,1.0,1,27.0,7,2,7,3,9,5,55.0,0,4.0,32.0,1,8,1.0,6,0,59.0,7,1,1,1
1.0,12.0,5.0,10,374.0,14.0,17.0,20,78.0,1.0,7,11.0,3,2,1,3,9,9,0.0,0,10.0,37.0,0,3,0.0,1,0,13.0,9,12,1,0
1.0,1.0,1.0,7,1.0,3.0,1.0,10,3.0,1.0,1,3.0,9,2,0,3,9,6,112.0,1,9.0,392.0,1,5,6.0,2,1,1.0,1,1,1,0
39.0,2.0,9.0,11,11.0,5.0,340.0,33,918.0,2.0,32,5.0,7,2,1,1,9,1,4.0,2,4.0,1.0,1,10,8.0,14,1,141.0,7,32,1,0
4.0,104.0,6.0,6,4.0,6.0,4.0,6,6.0,1.0,1,6.0,4,2,6,3,9,6,6.0,0,27.0,23.0,1,10,0.0,8,1,1.0,6,3,5,0
3.0,182.0,17.0,18,36.0,10.0,45.0,44,351.0,2.0,9,10.0,4,2,6,2,9,7,0.0,0,0.0,34.0,5,5,6.0,2,2,207.0,2,0,7,1
13.0,1838.0,1.0,1,223.0,20.0,22.0,21,71.0,1.0,3,13.0,7,2,1,3,8,9,11.0,2,23.0,13.0,0,8,127.0,1,1,24.0,7,1,0,1
0.0,0.0,1.0,1,5693.0,74.0,2.0,1,17.0,0.0,2,1.0,7,2,1,3,9,6,7.0,3,40.0,33.0,5,8,17.0,2,0,0.0,6,1,2,1
1.0,2.0,27.0,6,721.0,95.0,28.0,25,362.0,1.0,6,6.0,0,2,4,3,9,6,3.0,3,3.0,4.0,1,8,1.0,1,1,1.0,6,0,16,0
1.0,13.0,10.0,10,20.0,10.0,1.0,10,10.0,1.0,1,10.0,7,2,7,3,9,6,0.0,2,4.0,597.0,8,8,79.0,12,0,2.0,6,0,1,1
1.0,0.0,186.0,1,378.0,92.0,6.0,10,25.0,1.0,4,10.0,4,2,1,2,8,8,5.0,2,3.0,127.0,1,3,2.0,2,2,2.0,7,1,1,1
1.0,4.0,2.0,1,787.0,2.0,1.0,2,1.0,1.0,1,1.0,9,2,0,1,9,6,4.0,1,1.0,38.0,5,0,3.0,0,1,7.0,6,2,19,1
1.0,2.0,14.0,3,27.0,1.0,12.0,14,211.0,1.0,9,1.0,7,2,4,1,9,8,0.0,3,16.0,104.0,1,3,47.0,5,1,12.0,7,5,1,1
0.0,296.0,1.0,3,1188.0,122.0,3.0,21,101.0,0.0,1,3.0,7,2,1,3,9,6,0.0,1,11.0,23.0,5,3,3.0,2,1,4.0,8,1,2,0
0.0,2.0,8.0,4,2738.0,39.0,1.0,1,5.0,0.0,1,4.0,7,2,4,3,9,8,5.0,2,5.0,0.0,5,3,94.0,1,1,0.0,6,2,1,0
2.0,35.0,15.0,2,1128.0,109.0,12.0,46,146.0,1.0,7,2.0,4,2,1,3,9,7,0.0,3,6.0,53.0,1,0,2.0,1,1,0.0,8,1,0,0
0.0,46.0,1.0,1,1172.0,1.0,19.0,1,8.0,0.0,3,1.0,4,2,7,3,1,5,1.0,2,0.0,12.0,5,8,0.0,2,1,4.0,8,32,1,0
2.0,96.0,16.0,17,1432.0,19.0,3.0,19,19.0,0.0,1,19.0,4,2,0,3,1,6,1.0,2,7.0,221.0,1,5,4.0,2,0,36.0,4,3,1,1
1.0,1.0,11.0,3,345.0,25.0,1.0,5,25.0,1.0,1,25.0,7,2,1,0,9,7,24.0,3,13.0,5.0,0,5,0.0,5,2,1.0,6,2,0,1
2.0,2.0,44.0,20,17.0,2.0,9.0,19,20.0,1.0,2,2.0,7,2,0,1,9,4,51.0,0,5.0,6.0,0,3,21.0,1,0,0.0,6,12,6,0
0.0,6.0,7.0,14,2704.0,63.0,1.0,16,16.0,0.0,1,14.0,7,2,1,3,8,6,2.0,2,0.0,29.0,0,8,9.0,4,1,110.0,7,29,3,1
7.0,0.0,28.0,23,1.0,7.0,53.0,26,95.0,1.0,4,7.0,3,2,4,3,8,5,16.0,3,47.0,3.0,6,3,1.0,1,1,0.0,7,0,1,0
1.0,-1.0,7.0,11,302.0,16.0,57.0,13,1027.0,1.0,19,11.0,4,2,6,1,9,6,1.0,0,7.0,0.0,8,10,0.0,0,1,8.0,6,1,3,0
1.0,0.0,1.0,1,1052.0,4.0,2.0,6,6.0,1.0,2,1.0,4,2,7,3,9,7,20.0,1,2.0,163.0,1,3,0.0,1,1,40.0,7,0,1,1
0.0,2.0,3.0,2,1680.0,143.0,119.0,19,279.0,0.0,9,2.0,7,2,1,3,8,7,21.0,0,9.0,5.0,5,8,24.0,2,1,23.0,7,1,3,1
2.0,1.0,3.0,1,427.0,3.0,7.0,4,35.0,1.0,3,1.0,3,2,1,0,8,7,31.0,2,4.0,0.0,1,8,0.0,1,1,2.0,7,1,0,0
6.0,1915.0,1.0,0,31.0,1.0,6.0,7,7.0,2.0,2,0.0,7,2,6,2,9,4,1.0,1,9.0,511.0,1,5,0.0,5,1,1.0,7,0,12,0
2.0,604.0,3.0,6,23.0,3.0,2.0,6,6.0,1.0,1,3.0,7,2,0,3,9,7,17.0,0,3.0,44.0,1,5,1.0,20,1,2.0,6,7,1,1
1.0,15.0,3.0,4,4.0,4.0,1.0,3,4.0,1.0,1,4.0,3,2,7,3,9,6,19.0,2,13.0,3.0,1,3,1.0,1,1,24.0,4,1,4,1
3.0,21.0,3.0,5,1314.0,5.0,3.0,5,5.0,1.0,1,5.0,7,2,2,3,1,6,1.0,0,0.0,2.0,0,8,1.0,1,0,1.0,6,6,1,1
1.0,1.0,1.0,1,858.0,44.0,3.0,25,69.0,0.0,1,25.0,3,2,1,3,9,7,0.0,2,15.0,217.0,1,8,0.0,6,1,1.0,6,1,1,1
0.0,565.0,1.0,1,2940.0,5.0,7.0,2,112.0,0.0,5,1.0,4,2,1,2,9,7,8.0,3,7.0,49.0,0,8,4.0,1,0,1.0,4,2,2,1
1.0,2.0,4.0,27,221.0,30.0,6.0,10,197.0,1.0,4,27.0,3,2,6,0,1,6,0.0,0,22.0,11.0,5,3,367.0,1,0,6.0,6,2,1,0
0.0,5.0,61.0,12,4266.0,190.0,6.0,11,80.0,0.0,1,12.0,7,2,1,0,9,4,12.0,1,1.0,51.0,7,3,0.0,0,2,3.0,6,2,1,1
11.0,2.0,12.0,10,2.0,8.0,24.0,25,104.0,1.0,6,8.0,7,2,1,3,8,5,2.0,1,3.0,168.0,1,8,6.0,18,0,0.0,6,0,0,1
0.0,19.0,2.0,11,1375.0,117.0,16.0,44,132.0,0.0,2,11.0,3,2,3,3,9,6,2.0,3,1.0,108.0,8,8,4.0,2,1,11.0,6,2,6,1
8.0,5.0,2.0,5,1283.0,13.0,15.0,18,108.0,0.0,3,5.0,7,2,4,1,9,6,0.0,1,46.0,0.0,1,8,9.0,0,1,3.0,6,0,39,0
0.0,-1.0,28.0,8,10311.0,162.0,2.0,18,22.0,0.0,2,9.0,9,2,4,1,9,6,0.0,3,3.0,236.0,1,5,10.0,2,0,2.0,6,1,1,0
4.0,0.0,6.0,13,319.0,48.0,4.0,16,13.0,1.0,1,13.0,7,2,1,3,1,6,99.0,1,33.0,3.0,6,10,25.0,15,1,12.0,2,0,7,1
0.0,1.0,6.0,1,607.0,15.0,7.0,7,15.0,0.0,1,1.0,7,2,1,1,9,7,3.0,3,4.0,176.0,5,5,4.0,0,0,22.0,6,0,1,0
31.0,1.0,1.0,4,5.0,2.0,31.0,25,24.0,2.0,2,2.0,9,2,1,1,9,6,9.0,1,4.0,65.0,5,5,5.0,3,0,18.0,8,5,1,1
1.0,0.0,1.0,1,0.0,3.0,1.0,1,1.0,1.0,1,1.0,7,2,3,3,8,7,9.0,3,4.0,18.0,1,8,0.0,2,0,465.0,1,14,2,1
0.0,14.0,11.0,11,2233.0,124.0,4.0,38,81.0,0.0,1,11.0,9,2,1,2,9,6,1.0,2,39.0,67.0,1,10,28.0,1,1,12.0,6,9,1,1
0.0,26.0,37.0,11,12389.0,347.0,2.0,11,27.0,0.0,2,11.0,3,2,0,0,8,7,10.0,3,0.0,174.0,0,5,32.0,1,1,17.0,8,5,1,0
21.0,10.0,88.0,4,21.0,4.0,84.0,44,103.0,1.0,12,4.0,3,2,1,1,8,6,0.0,3,1.0,507.0,1,8,3.0,1,0,34.0,6,10,1,1
0.0,0.0,54.0,9,2665.0,372.0,21.0,17,398.0,0.0,4,16.0,4,2,3,2,9,6,4.0,1,30.0,6.0,5,8,0.0,1,1,49.0,8,0,0,1
0.0,74.0,1.0,1,8559.0,65.0,6.0,1,59.0,0.0,1,1.0,5,2,1,0,1,8,2.0,1,4.0,117.0,2,0,1.0,1,1,2.0,12,3,15,1
0.0,29.0,1.0,2,1559.0,7.0,6.0,3,18.0,0.0,2,2.0,3,2,1,3,9,6,4.0,1,8.0,90.0,1,5,3.0,1,1,189.0,6,2,0,0
0.0,2.0,2.0,3,1536.0,23.0,4.0,9,85.0,0.0,2,3.0,0,2,5,3,9,2,0.0,3,4.0,16.0,8,8,0.0,0,0,10.0,6,1,1,0
7.0,4.0,7.0,8,1.0,7.0,402.0,14,40.0,2.0,26,7.0,3,2,1,2,8,6,0.0,1,21.0,0.0,1,10,8.0,8,0,0.0,6,1,1,0
6.0,216.0,4.0,4,0.0,0.0,6.0,4,4.0,1.0,1,0.0,9,2,1,0,9,6,4.0,3,13.0,36.0,7,0,1.0,7,0,65.0,4,2,1,1
53.0,0.0,3.0,6,48.0,6.0,57.0,44,109.0,2.0,4,6.0,7,2,1,3,9,1,1.0,1,5.0,14.0,1,3,0.0,22,0,10.0,8,1,2,0
0.0,4.0,3.0,2,1440.0,60.0,1.0,2,51.0,0.0,1,2.0,7,2,1,3,9,7,7.0,2,3.0,71.0,1,8,17.0,5,2,1.0,6,3,6,1
6.0,5.0,1.0,1,308.0,1.0,6.0,1,1.0,1.0,1,1.0,4,2,1,3,9,7,134.0,0,6.0,104.0,8,8,68.0,7,1,6.0,6,2,4,0
3.0,245.0,23.0,9,7.0,3.0,9.0,29,57.0,1.0,2,3.0,3,2,1,2,9,1,93.0,1,5.0,16.0,0,8,22.0,1,0,0.0,6,10,1,0
3.0,0.0,10.0,4,125.0,24.0,9.0,3,7.0,1.0,2,5.0,4,2,1,3,9,9,214.0,1,6.0,63.0,8,8,0.0,0,1,0.0,8,5,1,1
8.0,308.0,22.0,4,280.0,52.0,27.0,17,55.0,3.0,13,14.0,3,2,6,3,9,1,0.0,3,11.0,4.0,1,10,0.0,11,0,0.0,6,1,0,1
14.0,0.0,5.0,7,83.0,7.0,118.0,38,117.0,2.0,22,7.0,9,2,4,1,9,6,16.0,2,1.0,15.0,1,0,1.0,2,0,333.0,6,1,8,0
3.0,55.0,16.0,8,1195.0,37.0,32.0,48,728.0,0.0,10,8.0,4,2,3,3,1,6,9.0,3,5.0,2.0,8,8,23.0,6,0,3.0,4,1,0,0
1.0,0.0,7.0,1,1.0,1.0,1.0,2,1.0,1.0,1,1.0,9,2,7,1,9,6,36.0,1,1.0,26.0,6,3,23.0,24,0,9.0,7,1,2,1
0.0,1.0,9.0,5,1419.0,56.0,1.0,5,5.0,0.0,1,5.0,3,2,7,0,9,7,9.0,3,10.0,175.0,8,8,54.0,4,1,5.0,4,3,12,0
1.0,1.0,5.0,16,1380.0,98.0,6.0,40,135.0,0.0,2,16.0,7,2,1,0,1,6,31.0,2,7.0,28.0,8,0,14.0,0,1,11.0,6,6,0,1
1.0,0.0,24.0,4,1.0,0.0,2.0,4,5.0,1.0,2,0.0,7,2,0,3,9,5,78.0,2,3.0,45.0,1,3,1.0,3,0,3.0,7,4,1,1
0.0,2.0,1.0,13,3153.0,15.0,10.0,14,17.0,0.0,3,13.0,4,2,1,3,9,7,1.0,3,20.0,62.0,1,8,19.0,1,0,19.0,1,1,1,0
0.0,0.0,2.0,6,1376.0,85.0,61.0,41,689.0,0.0,16,6.0,7,2,4,1,1,1,3.0,1,7.0,2.0,1,3,10.0,0,2,1.0,2,5,1,1
0.0,1.0,2.0,1,22800.0,322.0,9.0,4,431.0,0.0,3,1.0,3,0,1,1,9,5,8.0,0,22.0,33.0,1,8,2.0,10,0,2.0,6,17,0,1
0.0,23.0,4.0,18,1512.0,75.0,52.0,27,947.0,0.0,14,18.0,4,2,1,3,9,6,88.0,2,3.0,17.0,1,8,2.0,2,1,18.0,6,3,1,0
2.0,2.0,2.0,6,103.0,16.0,2.0,16,14.0,1.0,1,6.0,3,2,7,3,9,6,1.0,1,11.0,59.0,8,8,5.0,2,2,2.0,6,6,3,0
1.0,0.0,5.0,15,15.0,23.0,1.0,17,15.0,1.0,1,15.0,4,2,7,3,9,7,0.0,2,39.0,10.0,2,8,1.0,0,0,3.0,6,17,4,1
0.0,7.0,5.0,2,1746.0,24.0,45.0,11,196.0,0.0,4,2.0,3,2,1,1,8,1,0.0,2,3.0,42.0,0,3,0.0,0,1,12.0,6,2,1,0
1.0,160.0,6.0,2,31.0,2.0,1.0,2,2.0,1.0,1,2.0,7,2,7,0,9,11,1.0,3,10.0,5.0,8,10,0.0,1,0,109.0,6,1,1,0
2.0,0.0,6.0,2,1296.0,10.0,82.0,13,38.0,1.0,2,2.0,7,2,1,1,9,4,22.0,3,40.0,11.0,1,8,0.0,112,1,22.0,7,2,1,0
0.0,1.0,3.0,15,4487.0,67.0,154.0,32,396.0,0.0,9,15.0,7,2,4,3,9,9,0.0,0,45.0,847.0,1,8,30.0,1,1,4.0,7,1,1,0
1.0,142.0,5.0,1,0.0,0.0,8.0,1,183.0,1.0,5,0.0,9,2,1,1,9,4,1.0,3,0.0,34.0,0,8,0.0,10,1,0.0,7,1,1,0
2.0,11.0,51.0,10,8.0,7.0,3.0,10,205.0,1.0,2,7.0,3,2,0,0,9,6,111.0,3,0.0,192.0,0,8,31.0,0,1,5.0,6,0,3,1
18.0,3.0,34.0,4,54.0,4.0,18.0,8,8.0,1.0,1,4.0,3,2,1,3,9,6,0.0,3,6.0,0.0,1,5,7.0,1,1,9.0,7,1,2,1
0.0,0.0,9.0,4,4190.0,53.0,11.0,4,53.0,0.0,2,4.0,3,2,6,3,8,6,0.0,1,18.0,36.0,1,3,0.0,6,0,27.0,1,10,0,1
0.0,12.0,1.0,6,1499.0,155.0,3.0,9,58.0,0.0,1,6.0,4,2,0,0,1,7,2.0,3,23.0,8.0,1,8,2.0,2,0,51.0,6,7,28,1
1.0,2.0,6.0,6,2.0,5.0,16.0,7,7.0,1.0,4,5.0,9,2,1,3,9,6,0.0,1,31.0,0.0,1,8,8.0,11,0,4.0,7,3,1,0
2.0,1.0,9.0,11,587.0,16.0,8.0,17,152.0,1.0,4,11.0,9,2,1,3,9,6,4.0,3,9.0,49.0,1,5,0.0,2,1,1.0,6,1,1,1
3.0,4.0,17.0,14,27.0,9.0,4.0,17,25.0,1.0,2,9.0,3,2,3,0,9,7,12.0,3,1.0,0.0,8,8,5.0,1,1,4.0,6,3,2,1
0.0,1.0,15.0,3,2761.0,149.0,8.0,8,93.0,0.0,1,3.0,7,2,3,2,9,4,2.0,0,2.0,0.0,1,8,4.0,3,1,48.0,6,0,1,1
0.0,63.0,8.0,8,2397.0,42.0,15.0,34,104.0,0.0,3,8.0,9,2,4,2,9,6,15.0,2,6.0,1.0,1,3,4.0,11,1,3.0,6,2,2,0
4.0,10.0,42.0,0,148.0,81.0,67.0,1,1759.0,2.0,19,25.0,7,2,1,0,9,8,12.0,0,18.0,1066.0,1,3,111.0,6,0,2.0,6,0,3,1
1.0,2.0,13.0,0,17.0,1.0,1.0,1,1.0,1.0,1,0.0,4,2,1,0,8,7,37.0,2,36.0,6.0,7,6,6.0,1,1,0.0,6,11,2,0
5.0,240.0,1.0,0,2.0,0.0,54.0,34,215.0,1.0,9,0.0,7,2,1,2,9,1,6.0,3,7.0,0.0,0,10,4.0,18,0,6.0,8,1,4,0
2.0,2.0,44.0,4,15.0,0.0,2.0,16,16.0,1.0,1,0.0,0,2,1,0,9,6,0.0,3,4.0,646.0,4,6,0.0,0,1,6.0,7,3,3,1
20.0,49.0,5.0,9,1.0,0.0,142.0,9,369.0,1.0,23,0.0,7,2,1,3,9,5,2.0,0,7.0,0.0,8,10,17.0,1,1,7.0,6,2,0,0
0.0,1.0,6.0,2,25263.0,947.0,2.0,10,220.0,0.0,1,2.0,7,2,0,3,9,7,14.0,3,24.0,18.0,1,10,14.0,3,1,7.0,6,4,2,1
0.0,21.0,7.0,7,1484.0,49.0,64.0,7,145.0,0.0,5,7.0,3,2,1,3,8,6,29.0,0,3.0,1.0,5,3,0.0,2,1,4.0,2,1,1,0
2.0,0.0,3.0,3,1429.0,3.0,38.0,3,28.0,0.0,9,3.0,6,2,1,3,9,6,26.0,1,31.0,19.0,1,3,22.0,2,0,4.0,4,0,1,0
1.0,207.0,2.0,2,102.0,3.0,38.0,6,193.0,1.0,9,3.0,7,2,1,3,9,8,21.0,1,26.0,1.0,1,8,3.0,0,1,0.0,8,4,2,0
2.0,2.0,9.0,10,12.0,10.0,2.0,8,10.0,1.0,1,10.0,6,2,0,0,9,6,0.0,3,27.0,4.0,1,3,4.0,2,1,53.0,1,1,3,1
2.0,0.0,60.0,36,635.0,47.0,2.0,36,72.0,1.0,1,36.0,7,2,2,0,9,6,15.0,3,18.0,43.0,0,3,12.0,3,1,57.0,6,7,1,1
0.0,82.0,19.0,19,28.0,2139.0,1.0,16,97.0,0.0,1,19.0,3,2,7,3,9,6,1.0,3,0.0,1.0,1,5,0.0,3,0,50.0,8,5,6,1
1.0,0.0,23.0,9,151.0,14.0,7.0,24,114.0,1.0,3,14.0,5,2,4,1,9,8,5.0,3,0.0,184.0,6,3,3.0,0,0,14.0,2,2,1,1
5.0,0.0,10.0,21,43.0,21.0,13.0,18,28.0,1.0,3,21.0,9,2,1,1,9,6,240.0,0,3.0,0.0,0,8,6.0,3,1,2.0,2,2,1,1
0.0,175.0,2.0,2,9480.0,145.0,8.0,6,244.0,0.0,3,2.0,0,2,1,3,1,6,2.0,0,37.0,5.0,0,5,0.0,1,1,3.0,6,2,0,1
0.0,0.0,4.0,11,1702.0,43.0,19.0,23,146.0,0.0,6,11.0,4,2,1,2,1,6,4.0,3,3.0,19.0,5,5,3.0,1,0,0.0,2,0,1,0
0.0,19.0,1.0,1,18.0,8.0,40.0,3,28.0,0.0,6,1.0,3,2,1,3,8,6,12.0,2,0.0,103.0,7,8,0.0,3,2,5.0,7,2,1,0
1.0,399.0,1.0,5,1222.0,17.0,36.0,15,103.0,0.0,6,5.0,4,2,1,3,9,7,0.0,2,5.0,160.0,0,10,9.0,1,2,0.0,6,6,5,0
1.0,37.0,6.0,13,593.0,58.0,26.0,39,258.0,1.0,6,13.0,3,2,3,1,1,6,7.0,3,8.0,21.0,4,5,2.0,1,0,7.0,6,0,1,1
0.0,598.0,1.0,1,7174.0,183.0,34.0,15,374.0,0.0,6,1.0,7,2,1,3,8,8,9.0,1,2.0,20.0,1,8,2.0,1,0,3.0,5,10,0,1
0.0,2.0,4.0,1,1236.0,38.0,1.0,38,38.0,0.0,1,1.0,4,2,7,1,9,1,2.0,3,21.0,6.0,0,8,2.0,1,0,2.0,1,6,1,1
2.0,29.0,78.0,38,205.0,79.0,2.0,43,43.0,1.0,1,38.0,7,2,7,0,9,6,41.0,3,5.0,3.0,0,3,8.0,0,0,0.0,8,2,1,1
1.0,6.0,19.0,8,878.0,29.0,1.0,13,13.0,1.0,1,8.0,7,2,1,3,9,4,2.0,0,19.0,64.0,8,8,13.0,0,0,38.0,1,1,6,1
6.0,155.0,16.0,15,1342.0,34.0,13.0,37,37.0,0.0,1,15.0,4,2,1,2,1,1,4.0,0,1.0,1.0,4,5,43.0,0,0,2.0,6,0,0,1
4.0,10.0,10.0,12,1.0,2.0,35.0,19,339.0,1.0,10,2.0,7,2,1,2,9,7,11.0,2,17.0,169.0,3,10,2.0,1,0,5.0,6,1,2,1
1.0,8.0,5.0,10,33.0,2.0,33.0,16,167.0,1.0,4,2.0,7,2,1,3,9,4,0.0,3,0.0,21.0,6,3,0.0,1,0,2.0,7,1,1,0
0.0,0.0,21.0,15,1470.0,28.0,2.0,25,28.0,0.0,1,15.0,7,2,0,2,9,6,1.0,3,2.0,2.0,2,3,18.0,1,2,0.0,6,1,3,1
